,protocol,dst_addr,src_port,dst_port,forward_addr,app_name
16806,tcp,106.180.225.76,64673,23153,10.177.71.215,HTTPS
16807,tcp,106.180.225.76,64575,23153,10.177.71.215,HTTPS
16808,tcp,106.180.225.76,64527,23153,10.177.71.215,HTTPS
16809,tcp,106.180.225.76,64711,23153,10.177.71.215,HTTPS
16810,tcp,106.180.225.76,64571,23153,10.177.71.215,HTTPS
16811,tcp,106.180.225.76,57420,23153,10.177.71.215,HTTPS
16812,tcp,106.180.225.76,64729,23153,10.177.71.215,HTTPS
16813,tcp,106.180.225.76,64623,23153,10.177.71.215,HTTPS
16814,tcp,106.180.225.76,64721,23153,10.177.71.215,HTTPS
16815,tcp,106.180.225.76,64701,23153,10.177.71.215,HTTPS
16816,tcp,106.180.225.76,62549,23153,10.177.71.215,HTTPS
16817,tcp,106.180.225.76,64455,23153,10.177.71.215,HTTPS
16818,tcp,106.180.225.76,62693,23153,10.177.71.215,HTTPS
16819,tcp,106.180.225.76,64585,23153,10.177.71.215,HTTPS
16820,tcp,106.180.225.76,64613,23153,10.177.71.215,HTTPS
16821,tcp,183.232.230.123,63331,31200,10.177.71.215,HTTPS
16822,tcp,106.180.225.76,64631,23153,10.177.71.215,HTTPS
16823,tcp,106.180.225.76,64459,23153,10.177.71.215,HTTPS
16824,tcp,106.180.225.76,64535,23153,10.177.71.215,HTTPS
16825,tcp,106.180.225.76,64659,23153,10.177.71.215,HTTPS
16826,tcp,106.180.225.76,64667,23153,10.177.71.215,HTTPS
16827,tcp,106.180.225.76,55319,23153,10.177.71.215,HTTPS
16828,tcp,106.180.225.76,64473,23153,10.177.71.215,HTTPS
16829,tcp,198.175.113.248,51653,9080,10.177.71.215,SSH
16830,tcp,106.180.225.76,64609,23153,10.177.71.215,HTTPS
16831,tcp,106.180.225.76,64579,23153,10.177.71.215,HTTPS
16832,tcp,106.180.225.76,64471,23153,10.177.71.215,HTTPS
16833,tcp,106.180.225.76,64557,23153,10.177.71.215,HTTPS
16834,tcp,106.180.225.76,64541,23153,10.177.71.215,HTTPS
16835,tcp,106.180.225.76,64697,23153,10.177.71.215,HTTPS
16836,tcp,106.180.225.76,64685,23153,10.177.71.215,HTTPS
16837,tcp,106.180.225.76,64615,23153,10.177.71.215,HTTPS
16838,tcp,20.198.162.78,55673,443,10.177.71.215,OneDrive
16839,tcp,106.180.225.76,64499,23153,10.177.71.215,HTTPS
16840,tcp,106.180.225.76,64727,23153,10.177.71.215,HTTPS
16841,tcp,106.180.225.76,64563,23153,10.177.71.215,HTTPS
16842,tcp,106.180.225.76,64599,23153,10.177.71.215,HTTPS
16843,tcp,106.180.225.76,64573,23153,10.177.71.215,HTTPS
16844,tcp,106.180.225.76,64661,23153,10.177.71.215,HTTPS
16845,tcp,106.180.225.76,64717,23153,10.177.71.215,HTTPS
16846,tcp,106.180.225.76,64732,23153,10.177.71.215,HTTPS
16847,tcp,106.180.225.76,64725,23153,10.177.71.215,HTTPS
16848,tcp,106.180.225.76,63676,23153,10.177.71.215,HTTPS
16849,tcp,106.180.225.76,64465,23153,10.177.71.215,HTTPS
16850,tcp,106.180.225.76,64709,23153,10.177.71.215,HTTPS
16851,tcp,106.180.225.76,64515,23153,10.177.71.215,HTTPS
16852,tcp,106.180.225.76,64645,23153,10.177.71.215,HTTPS
16853,tcp,106.180.225.76,64723,23153,10.177.71.215,HTTPS
16854,tcp,106.180.225.76,64611,23153,10.177.71.215,HTTPS
16855,tcp,106.180.225.76,64553,23153,10.177.71.215,HTTPS
16856,tcp,106.180.225.76,64513,23153,10.177.71.215,HTTPS
16857,tcp,106.180.225.76,64577,23153,10.177.71.215,HTTPS
16858,tcp,106.180.225.76,64669,23153,10.177.71.215,HTTPS
16859,tcp,106.180.225.76,64461,23153,10.177.71.215,HTTPS
16860,tcp,106.180.225.76,64657,23153,10.177.71.215,HTTPS
16861,tcp,106.180.225.76,64707,23153,10.177.71.215,HTTPS
16862,tcp,106.180.225.76,64545,23153,10.177.71.215,HTTPS
16863,tcp,106.180.225.76,64677,23153,10.177.71.215,HTTPS
16864,tcp,106.180.225.76,64507,23153,10.177.71.215,HTTPS
16865,tcp,106.180.225.76,64587,23153,10.177.71.215,HTTPS
16866,tcp,106.180.225.76,64529,23153,10.177.71.215,HTTPS
16867,tcp,106.180.225.76,64491,23153,10.177.71.215,HTTPS
16868,tcp,106.180.225.76,64653,23153,10.177.71.215,HTTPS
16869,tcp,106.180.225.76,64521,23153,10.177.71.215,HTTPS
16870,tcp,183.232.230.123,63626,31200,10.177.71.215,HTTPS
16871,tcp,106.180.225.76,64551,23153,10.177.71.215,HTTPS
16872,tcp,106.180.225.76,64458,23153,10.177.71.215,HTTPS
16873,tcp,106.180.225.76,64523,23153,10.177.71.215,HTTPS
16874,tcp,106.180.225.76,64605,23153,10.177.71.215,HTTPS
16875,tcp,106.180.225.76,64693,23153,10.177.71.215,HTTPS
16876,tcp,183.232.230.123,62973,31200,10.177.71.215,HTTPS
16877,tcp,106.180.225.76,64489,23153,10.177.71.215,HTTPS
16878,tcp,106.180.225.76,64565,23153,10.177.71.215,HTTPS
16879,tcp,106.180.225.76,64689,23153,10.177.71.215,HTTPS
16880,tcp,106.180.225.76,64655,23153,10.177.71.215,HTTPS
16881,tcp,106.180.225.76,64519,23153,10.177.71.215,HTTPS
16882,tcp,106.180.225.76,64715,23153,10.177.71.215,HTTPS
16883,tcp,106.180.225.76,64569,23153,10.177.71.215,HTTPS
16884,tcp,106.180.225.76,64555,23153,10.177.71.215,HTTPS
16885,tcp,106.180.225.76,64495,23153,10.177.71.215,HTTPS
16886,tcp,220.246.254.81,62560,58991,10.177.71.215,HTTPS
16887,tcp,220.246.254.81,62004,58991,10.177.71.215,SSL
16888,tcp,106.180.225.76,64509,23153,10.177.71.215,HTTPS
16889,tcp,106.180.225.76,64493,23153,10.177.71.215,HTTPS
16890,tcp,106.180.225.76,64505,23153,10.177.71.215,HTTPS
16891,tcp,106.180.225.76,64635,23153,10.177.71.215,HTTPS
16892,tcp,106.180.225.76,64543,23153,10.177.71.215,HTTPS
16893,tcp,106.180.225.76,64533,23153,10.177.71.215,HTTPS
16894,tcp,203.184.131.248,62794,19088,10.177.71.215,HTTPS
16895,tcp,106.180.225.76,64463,23153,10.177.71.215,HTTPS
16896,tcp,106.180.225.76,64671,23153,10.177.71.215,HTTPS
16897,tcp,106.180.225.76,64547,23153,10.177.71.215,HTTPS
16898,tcp,106.180.225.76,64549,23153,10.177.71.215,HTTPS
16899,tcp,106.180.225.76,64705,23153,10.177.71.215,HTTPS
16900,tcp,106.180.225.76,64680,23153,10.177.71.215,HTTPS
16901,tcp,106.180.225.76,64539,23153,10.177.71.215,HTTPS
16902,tcp,106.180.225.76,64607,23153,10.177.71.215,HTTPS
16903,tcp,106.180.225.76,64511,23153,10.177.71.215,HTTPS
16904,tcp,183.232.230.123,62791,31200,10.177.71.215,HTTPS
16905,tcp,106.180.225.76,64619,23153,10.177.71.215,HTTPS
16906,tcp,43.137.190.184,50802,443,10.177.71.215,微信消息
16907,tcp,106.180.225.76,64637,23153,10.177.71.215,HTTPS
16908,tcp,106.180.225.76,64479,23153,10.177.71.215,HTTPS
